playlist_id,name,description,url
4rdaPdtkvXeIIJoyIwCA8s,Sauna & Chill ,"",https://open.spotify.com/playlist/4rdaPdtkvXeIIJoyIwCA8s
0KsawAcFaZP2mnpOM2WSj3,Chill Collection,A compilation of Maximum Love's lighter tracks.,https://open.spotify.com/playlist/0KsawAcFaZP2mnpOM2WSj3
37i9dQZF1DWZdlSSSctCmk,Balearic Beats,A mediterranean sundown soundtrack.,https://open.spotify.com/playlist/37i9dQZF1DWZdlSSSctCmk
51Qod5NohfPsQsHyaPsBeJ,Chill Pop  2010-2015,"",https://open.spotify.com/playlist/51Qod5NohfPsQsHyaPsBeJ
7qj0fX75w7jSI3avk1OGRn,Chill 90's Rap,Some Chill Rap from the Golden Era of HipHop,https://open.spotify.com/playlist/7qj0fX75w7jSI3avk1OGRn
3DIjw8eboATMgRN2RC6mz6,Lofi Coding (beats to chill/relax to),"Chill with our Lofi coding playlist, perfect for a relaxed day or to focus on coding ! Lo-fi beats, lofi hip hop / Chillhop vibes, with a weekly selection Curated by Retro Jungle.",https://open.spotify.com/playlist/3DIjw8eboATMgRN2RC6mz6
1qw5ac7nDmnvEgTZMibq0F,FLOATING ☁️ | CHILL RAP VIBES,Late night RnB | songs that make you levitate | Late Night Car Rides | sad rap | study music | new rap 2023,https://open.spotify.com/playlist/1qw5ac7nDmnvEgTZMibq0F
37i9dQZF1E4pl2FBMh7TpF,Chillies Radio,"With Thái Đinh, Cá Hồi Hoang, Haisam and more",https://open.spotify.com/playlist/37i9dQZF1E4pl2FBMh7TpF
4Zjli1P13J5mmSCD5iKAXK,"lofi 💿 for study, chill, and more","mix of various lofi || smooth, easygoing beats for both focus and downtime",https://open.spotify.com/playlist/4Zjli1P13J5mmSCD5iKAXK
37i9dQZF1EIZbtlN2T0Au3,Chill Bump Mix,"<a href=spotify:playlist:37i9dQZF1EIUTGYf6QRob0>Dafuniks</a>, <a href=spotify:playlist:37i9dQZF1EIVYsPMlZ0Y4z>The Architect</a> and <a href=spotify:playlist:37i9dQZF1EIXuqqARRS1EV>CYNE</a>",https://open.spotify.com/playlist/37i9dQZF1EIZbtlN2T0Au3
4t2ftoF4vWPIgJpNQYRPcF,Chill Gunna Vibes ,"",https://open.spotify.com/playlist/4t2ftoF4vWPIgJpNQYRPcF
1LDsYrN70oZRQB5izT9PoD,chill stretching playlist,"Take a break, reset, and move a little with these chill beats. ",https://open.spotify.com/playlist/1LDsYrN70oZRQB5izT9PoD
2oiNHdG8IUvQWvUrv7CLdR,slow/chill rap,This playlist is for people that need a break from super hype rap songs and just need to relaxin songs. BETTER SONGS TOWARDS THE BOTTOM,https://open.spotify.com/playlist/2oiNHdG8IUvQWvUrv7CLdR
69RtJCeWwtuASGINf1yeur,Chill Vibes/Khalid ,"",https://open.spotify.com/playlist/69RtJCeWwtuASGINf1yeur
6H2OZzeoaIdgL17NoF6jD5,Café del Mar Ibiza Chillout 2023,"Best Ibiza chillout, ambient, downtempo and lounge tracks from 2023 and classics from the past.  <a href=""https://cafedelmar.com"">More music on our website</a> ",https://open.spotify.com/playlist/6H2OZzeoaIdgL17NoF6jD5
2y7q34wswbhB5hHDpWotAt,Evening Chill&Relax,Lo Fi - Background vibes💆‍♀️,https://open.spotify.com/playlist/2y7q34wswbhB5hHDpWotAt
37i9dQZF1EIfoomFNciu2g,90s Chill Rock Mix,90s Chill Rock music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIfoomFNciu2g
37i9dQZF1DX8DY3xjlaszR,Psicodelia Chill,Melodías hipnotizantes para relajarte a cualquier hora del día.,https://open.spotify.com/playlist/37i9dQZF1DX8DY3xjlaszR
3Bvw8z7ZVazvYWZojLsCgm,indie pop - happy/chill,"Indie pop tracks - pop, indie pop, happy music, positive vibes",https://open.spotify.com/playlist/3Bvw8z7ZVazvYWZojLsCgm
0huQqySLdgHKcmXpdZUdlU,cruzzi chill,simplemente cruzzi chill,https://open.spotify.com/playlist/0huQqySLdgHKcmXpdZUdlU
3pazs6iO9oUAC4g7FEsAOF,Chill songs to chill to,"",https://open.spotify.com/playlist/3pazs6iO9oUAC4g7FEsAOF
0rA7eold66Wk05o4irdrqq,CHILL EDM 🍁,Electrically Mellow ♪ &#x2F;&#x2F; Submissions: IG @akhilsagar,https://open.spotify.com/playlist/0rA7eold66Wk05o4irdrqq
41T1idEb6MXBm5sZHzeN9X,Chill High Rap 🍃,The perfect playlist to drift away and relax the soul,https://open.spotify.com/playlist/41T1idEb6MXBm5sZHzeN9X
0FSyk0ulkjr8dN3DJpKA56,Chill Dance  🎶✨,"Groove to the smoothest beats and unwind with these chill dance tracks. Whether you&#x27;re looking to relax or simply vibe to the rhythm, this playlist has you covered. From laid-back house tunes to mellow electronica  🎶✨",https://open.spotify.com/playlist/0FSyk0ulkjr8dN3DJpKA56
3x4TyKxswWxcszJ7b7xHrY,vagabond - chill music,Chill and relaxing music inspired by the manga &quot;Vagabond&quot; by Takehiko Inoue.,https://open.spotify.com/playlist/3x4TyKxswWxcszJ7b7xHrY
37i9dQZF1EIVLvL623JNvn,Deep Chills Mix,"<a href=spotify:playlist:37i9dQZF1EIWl86YJgC2wt>Tobÿ</a>, <a href=spotify:playlist:37i9dQZF1EIV41UwfSrE36>Meynberg</a> and <a href=spotify:playlist:37i9dQZF1EIYXue2UBUtoM>TWOPILOTS</a>",https://open.spotify.com/playlist/37i9dQZF1EIVLvL623JNvn
0Y1RkavPVR9GquxUlmndgX,Chill Jazz for a Rainy Day,Light jazz combos with lots of classics and standards.  Great for that rainy Saturday while paying bills.,https://open.spotify.com/playlist/0Y1RkavPVR9GquxUlmndgX
1WF4AY09DJkzYSNwhRhJaX,Lofi Trap Beats | Lo-fi trap | Chill trap | Chill hop | Lofi Instrumentals | Hi mood,"Lo-fi beats on the darker side. Perfect for studying / chilling / sleeping. Relaxed 808's combined with lofi jazzy vibes. Thick lo-fi beats. ▶️ <a href=""https://ko-fi.com/himoodrecords"">Submit</a>",https://open.spotify.com/playlist/1WF4AY09DJkzYSNwhRhJaX
20jebYvBechT4NrYzRIbGb,Suicide boys chill mix,"",https://open.spotify.com/playlist/20jebYvBechT4NrYzRIbGb
0frMBUnoL1xIod4jMM0EvG,Herbst Chillout 2023,"Hier ist Ihre sanfte Playlist für einen kühlen Herbstmorgen, Nachmittag oder Abend.",https://open.spotify.com/playlist/0frMBUnoL1xIod4jMM0EvG
6zxtQ0to9oQhTLv17PmZwJ,Chill Your Mind | Chill Hits 2024,"Our favourite ChillYourMind releases and other chill hits from 2023! Enjoy! Find all of our releases on <a href=""http://bit.ly/2VwsaHr"">YouTube</a> and make sure to follow us on <a href=""https://cym.link/instagram"">Instagram.</a> Much love, enjoy.",https://open.spotify.com/playlist/6zxtQ0to9oQhTLv17PmZwJ
6Q3tOTnWfjvcnmt2CCmxRd,chill massage vibes,"",https://open.spotify.com/playlist/6Q3tOTnWfjvcnmt2CCmxRd
3ZsLD4E7ULFOmv4elTBw9f,Psychedelic Chill,Chill music with psychedelic vibes and touches of blues.,https://open.spotify.com/playlist/3ZsLD4E7ULFOmv4elTBw9f
4MKfXYR1EpXnmwSIFl0jPd,Chill Pop,Playlist Additions: contact@playlistrockers.com,https://open.spotify.com/playlist/4MKfXYR1EpXnmwSIFl0jPd
1C4USEWkwdypEP2R4FBS7K,"Upbeat lofi Chillhop Music (chill, jazz, beats) energetic feel good beats","sunshine kissed positive vibs chill days sunny happy summer lowfi songs to smile relaxing morning spring jazzhop daily sun motivation 2023↳  <a href=""https://open.spotify.com/user/dor7cmlu5cn1dki1iqagc2ba6?si=paxTURWTSd285GygZiD5Rg"">More Chill</a>",https://open.spotify.com/playlist/1C4USEWkwdypEP2R4FBS7K
1OFYueY9xdzvJESetZaiKw,Chill Study Beats,Press shuffle and get some work done :),https://open.spotify.com/playlist/1OFYueY9xdzvJESetZaiKw
3RKQ9LzqxJGrvrIKDq6xkR,Erhu & Chill,"Asian Lofi beats with Erhu as a main instrument, for Erhu lovers! Enjoy the sound of this elegant instrument from China🌸",https://open.spotify.com/playlist/3RKQ9LzqxJGrvrIKDq6xkR
37i9dQZF1DX83I5je4W4rP,Beach Vibes,Soak up these laid-back jams. ,https://open.spotify.com/playlist/37i9dQZF1DX83I5je4W4rP
6YaKSc3NQKfGZHkbAhjYJG,chill female r&b 💞🌸🧚🏽‍♀️,"",https://open.spotify.com/playlist/6YaKSc3NQKfGZHkbAhjYJG
4LDUsVSwLgJXToSkGi6Ijs,Winter Chillout  ❄️☃️,"Chill house and deep house music for a cozy, chill winter day by the fireplace or out in the snowy streets. These chill tracks will beam you to a winter wonderland.",https://open.spotify.com/playlist/4LDUsVSwLgJXToSkGi6Ijs
6bnCgyGRquPNWEJGRPm1rd,Jazzhop Lofi / Chill Beats,"Mellow jazzhop and lofi hip hop/jazz hop instrumentals to listen to while studying, working, or relaxing. <a href=""https://open.spotify.com/playlist/4TvGrvdOp8YqCTt6ZBxtZr?si=81cf576bbfcd4d6b"">More lofi here</a>",https://open.spotify.com/playlist/6bnCgyGRquPNWEJGRPm1rd
1MYMvIg3oqulwr99qbjL8W,Chill Morning 2023 🏔☀️,Every morning is a beautiful morning. Take time to chill :) | CHILL MORNING - MORNING CHILL - Chill House -Chill out - Relaxing Music - Coffe Music - Morning Motivation - Buenos Dias - Good Mood - Tropical Morning -Morning Vibes - Guten Morgen - Caffe - Coffe Time - Coffe Break - Pop Hits - Tropical,https://open.spotify.com/playlist/1MYMvIg3oqulwr99qbjL8W
2dLX8GhTY7qqNt7sS2FlIV,Veyil Chilla,"",https://open.spotify.com/playlist/2dLX8GhTY7qqNt7sS2FlIV
7GHzJRQ9p6BErCmL0FENgV,happy chill vibin🌞🌻💫🌝✨,"",https://open.spotify.com/playlist/7GHzJRQ9p6BErCmL0FENgV
37i9dQZF1EIe5jdttnjDMt,Studying Chill House Mix,Studying Chill House music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIe5jdttnjDMt
79WRlHGF4lFND0Mlr2ebYf,Chill Nba YoungBoy,"",https://open.spotify.com/playlist/79WRlHGF4lFND0Mlr2ebYf
2PAGgoyhVYdC0q6vnb8qAL,WORKOUT MUSIC HITS 2023,"Work out motivation music for your training. Want chill? See our <a href=""https://linktr.ee/chillhousehits2022"">Chill House Hits</a> playlist!",https://open.spotify.com/playlist/2PAGgoyhVYdC0q6vnb8qAL
3WgOPZWV3UREo74nHbMRDR,chill painting playlist,mindless background music for the feels,https://open.spotify.com/playlist/3WgOPZWV3UREo74nHbMRDR
17F4iQItXkNdt4Rejo1FhY,LoFi Chillhop Christmas / Mellow Holiday Chill Beats / A Merry Lofi Christmas To All!,Winter LoFi and Holiday Chillhop. This is your chill Christmas soundtrack.,https://open.spotify.com/playlist/17F4iQItXkNdt4Rejo1FhY
4JGSqwgwclmmfz46VATYHz,CLEAN Chill Rap,"",https://open.spotify.com/playlist/4JGSqwgwclmmfz46VATYHz
1GJI2us8KpUDKNBy2xexBw,Chillige Weihnachts Beats ,"",https://open.spotify.com/playlist/1GJI2us8KpUDKNBy2xexBw
0PzKm1C0ti5msFNWcHvXV1,chill/happy vibes 🍉💦💗,"",https://open.spotify.com/playlist/0PzKm1C0ti5msFNWcHvXV1
0bjJHQh5Vd3ko386LsCUk5,Morning Music ☕ Chillout Vibes - Coffee Lounge,Morning chill music - Music to relax too - Coffe happy songs - Beach Lounge - Happy Summer - Work playlist - Mood booster - Coffee Lounge -  Cafe Lounge ,https://open.spotify.com/playlist/0bjJHQh5Vd3ko386LsCUk5
37i9dQZF1EIh6uChMp9THq,Chill Campfire Mix,Chill Campfire music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIh6uChMp9THq
37i9dQZF1DXaIrEwuQ3hyy,Winter Chillout,"Songs, die von innen wärmen.",https://open.spotify.com/playlist/37i9dQZF1DXaIrEwuQ3hyy
0ZMM0FcCKb5qoIUaDAnDne,Colorize: Morning Chill,"Ease into your day with this chill-out mix of Deep, Melodic &amp; Progressive House. Related Playlist: <a href=""https://open.spotify.com/playlist/4oP9BzwMDivI9QPGPP6TV5?si=dba1c799f19246e0"">Colorize: Classics</a>",https://open.spotify.com/playlist/0ZMM0FcCKb5qoIUaDAnDne
3h7d9OTBI7eU9rBY2xMnFQ,The weeknd chill,"",https://open.spotify.com/playlist/3h7d9OTBI7eU9rBY2xMnFQ
37i9dQZF1EIeDsGY3D7QC6,Slow Chill Mix,Slow Chill music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIeDsGY3D7QC6
6LRygd91p1RXpytoLnkHwi,Chill Pixar Instrumentals,"",https://open.spotify.com/playlist/6LRygd91p1RXpytoLnkHwi
7ywxGgOsG6fF7hVpCoQxyt,morning chill rap,"",https://open.spotify.com/playlist/7ywxGgOsG6fF7hVpCoQxyt
029mJLlyPGOQg0IGuzH7cL,Chill/sad beats ,"",https://open.spotify.com/playlist/029mJLlyPGOQg0IGuzH7cL
2X5BPknxexv0e7DdDKUj0C,Chill Nation ,all of your favorite chill music including chill house / chill phonk / chill beats / chill deep house / chill vibes,https://open.spotify.com/playlist/2X5BPknxexv0e7DdDKUj0C
37i9dQZF1EId3xOv9uCDS3,Chill Electronic Instrumental Mix,Chill Electronic Instrumental music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EId3xOv9uCDS3
3L6Mgg3XpeTHLfZX4Ru81q,chill facial music,"",https://open.spotify.com/playlist/3L6Mgg3XpeTHLfZX4Ru81q
4KjY1QwUSuLzXeE69kJ90i,Chill Rap,Rap songs that you can chill and relax to. IG @playlistkidd Email: theplaylistkidd@gmail.com,https://open.spotify.com/playlist/4KjY1QwUSuLzXeE69kJ90i
7If9HWp0cjnrjY9EnUCQfh,Magic Chilled - All Songs,"The entire playlist of Magic Chilled, updated daily. For feedback email playlistsradio2@gmail.com",https://open.spotify.com/playlist/7If9HWp0cjnrjY9EnUCQfh
4K9j4AEGzxk7C5cC9eXubE,Reprises Chill ,"",https://open.spotify.com/playlist/4K9j4AEGzxk7C5cC9eXubE
5ewJ2fpInKhhFglwQkghDS,COLASBIM CHILL  ( ＾◡＾),vroum,https://open.spotify.com/playlist/5ewJ2fpInKhhFglwQkghDS
60HafJGLQHW6PHbdu0LiD4,Chilled Classics,"",https://open.spotify.com/playlist/60HafJGLQHW6PHbdu0LiD4
3vQ7pF14wH2JTmlvGD4IUv,"Korean RnB, Soul & Chill","",https://open.spotify.com/playlist/3vQ7pF14wH2JTmlvGD4IUv
0c4wKR3Jx5jjEOJg8j6dss,chill jcole,"",https://open.spotify.com/playlist/0c4wKR3Jx5jjEOJg8j6dss
37i9dQZF1EIgICLEoNbiSH,Evening Chill Lounge Mix,Evening Chill Lounge music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIgICLEoNbiSH
37i9dQZF1EIglT3gWUOQ0U,Chill 2000s Mix,Chill 2000s music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIglT3gWUOQ0U
5weA82PXZfvoK9cp8JttjS,POP R&B CHILLOUT HIPHOP 2023,The latest in pop rnb chill hiphop electronic! Contact us at timeblastmusic@gmail.com,https://open.spotify.com/playlist/5weA82PXZfvoK9cp8JttjS
4NskVobwsyH6zxaRTRbKOv,Classical Guitar Chill,"Soothing and melodic modern nylon string guitar tunes, your instrumental music for quiet and relaxing moments.",https://open.spotify.com/playlist/4NskVobwsyH6zxaRTRbKOv
4RiMDMe46fKrg29nQn9EP2,Kobido chill background,"",https://open.spotify.com/playlist/4RiMDMe46fKrg29nQn9EP2
0vvXsWCC9xrXsKd4FyS8kM,Lofi Girl - beats to relax/study to,"A daily selection of chill beats - perfect to help you relax &amp; study 📚 <a href=""https://bit.ly/lofigirl-christmas"">click here to listen to christmas lofi music 🎄</a>",https://open.spotify.com/playlist/0vvXsWCC9xrXsKd4FyS8kM
0tldWs8ZUDAROi4jL7dvHA,Bad Bunny Chill,"",https://open.spotify.com/playlist/0tldWs8ZUDAROi4jL7dvHA
37i9dQZF1DXdEZt3tTR001,floating,lay back. chill out. ,https://open.spotify.com/playlist/37i9dQZF1DXdEZt3tTR001
37i9dQZF1EIdZINWLuHXoR,Japanese Chillhop Mix,Japanese Chillhop music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIdZINWLuHXoR
5gbukHmiCy14OHOp5YJyET,Instrumental Chill Reggae,Tuyển tập những bản reggae hoà tấu chill. Bìa : Cây Bu Đà Cao 3 Mét,https://open.spotify.com/playlist/5gbukHmiCy14OHOp5YJyET
6pDVeYsE60zenkRr4Cz6Qt,chill oldies,Dust off your records and chill out like it&#x27;s 1985.,https://open.spotify.com/playlist/6pDVeYsE60zenkRr4Cz6Qt
37i9dQZF1EIhzDzt2zctRr,Chill Electronica Mix,Chill Electronica music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIhzDzt2zctRr
71d99pLh0TpbdIJESHAsDN,Lo-Fi Beats,"Chill lofi hip hop beats to work, study &amp; relax to.",https://open.spotify.com/playlist/71d99pLh0TpbdIJESHAsDN
37i9dQZF1EIcroSYFZGYKr,Chill Soul Mix,Chill Soul music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIcroSYFZGYKr
48JKvamcscC4gqKNGn2xql,chill r&b ,"",https://open.spotify.com/playlist/48JKvamcscC4gqKNGn2xql
6CaLY0SWFBdyubjlSMWigw,chill/hooping playlist 😴🤷‍♂️,"",https://open.spotify.com/playlist/6CaLY0SWFBdyubjlSMWigw
2Ryg9Mq25idinvrNCw4cK0,Pokémon & Chill 🌆 lofi beats,"This playlist started with the Mikel album Poké &amp; Chill, now it's a collection of the best chill-out and lofi Pokemon remixes we've found! You may also enjoy <a href=""https://open.spotify.com/playlist/4MfjiwUEp0jpyVDNdfjfHv?si=GljbysL-SwG20DHzrfnJ3w"">Zelda &amp; Chill</a>",https://open.spotify.com/playlist/2Ryg9Mq25idinvrNCw4cK0
37i9dQZF1EIhc3UekgvPpY,Calm Chilling Mix,Calm Chilling music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIhc3UekgvPpY
7tZYrbVwbV306uUp5xgoac,suicideboys chill mix,feeling good &#x2F;&#x2F; insta: jsch171 for song request or removal,https://open.spotify.com/playlist/7tZYrbVwbV306uUp5xgoac
2NfiXTkz4Si3pGXtTl8sJx,Fall in Lo-Fi Chill 🍂,some lo-fi beats for the foggy and approacing autumn. halloween lofi instrumentals chill snow rain relax sleep anime japanese lowfi low-fi snow-fi jazzy sampled top best 2020 2021 2022 2023 new gems january sleep study inside chillhop lonely radio 24&#x2F;7 alone happy september october november december,https://open.spotify.com/playlist/2NfiXTkz4Si3pGXtTl8sJx
7lJEIfZIE3UO8Gk2cmwWjd,Avatar: The Last Airbender Lofi & Chill ,"This is Avatar Lofi &amp; Chill. Best tracks, all in one playlist.",https://open.spotify.com/playlist/7lJEIfZIE3UO8Gk2cmwWjd
2JNPFxwHwfvLcr4JUxKBkP,Chillsynth Radio (Discover Hourly),Dive into hazy resonances with this dynamic lofi-synthwave playlist that always contains the last 50 tracks played on our Chillsynth.FM radio. Join the communities on  discord.gg&#x2F;synthwave &amp; discord.gg&#x2F;chillsynth,https://open.spotify.com/playlist/2JNPFxwHwfvLcr4JUxKBkP
345eEKyGNyluygzMsS1n1H,Restaurant Lounge Music 2023 🍸 Background Music 🍸 Dinner Chill,"Restaurant Playlist is the perfect relaxing and cozy mix of calm and cosy dinner songs. It's perfect for your restaurant guests, or for your friday night dinner at home. Please follow!",https://open.spotify.com/playlist/345eEKyGNyluygzMsS1n1H
7gK6hhbEPJb2ZARqT5jP9x,Drake - Chill Playlist🌺,"",https://open.spotify.com/playlist/7gK6hhbEPJb2ZARqT5jP9x
7FVtUBLUMhItoLYWUeAR4H,CHILL OUT & VIBES PLAYLIST,CHILLS &amp; VIBES PLAYLIST. You can contact us at stayintunemusic@gmail.com,https://open.spotify.com/playlist/7FVtUBLUMhItoLYWUeAR4H
6mn9kuAlefrqO6omLQxJ2N,Chillhop Radio  jazzy/lofi hip hop beats,"",https://open.spotify.com/playlist/6mn9kuAlefrqO6omLQxJ2N
1a8x5YMzKqAUbVuvatX0zN,"study, chill, no lyrics",a study playlist with no lyrics or distracting sounds. updated whenever i feel like it.,https://open.spotify.com/playlist/1a8x5YMzKqAUbVuvatX0zN
3kx4iAYu21yDy5wSBNxlJi,Chillout Essentials 2023,"a carefully curated selection of the essential tracks to chill out and vibe to. | updated weekly. | featuring TWO LANES, MVCA, James Carter, SOMMA,  Lucas Estrada &amp; many more.",https://open.spotify.com/playlist/3kx4iAYu21yDy5wSBNxlJi
0OAcq7cjmEg7xeRYXczN1K,Chill Time,"",https://open.spotify.com/playlist/0OAcq7cjmEg7xeRYXczN1K
37i9dQZF1E4zfFF9uMWG9Q,Chill Astronaut Radio,"With Bram, Shinra, Lofi Cody and more",https://open.spotify.com/playlist/37i9dQZF1E4zfFF9uMWG9Q
7dDJX06UClvROSRLl7vtNx,Beach Lounge 2023 🌴 IBIZA Summer Chillout,"Summer 2023 Beach Lounge Music, Ibiza, sunset vibes, Background Music, Pool Lounge, Hotel Lounge, Tropical chill house,Beach Party. For submissions: j-dosch@freenet.de",https://open.spotify.com/playlist/7dDJX06UClvROSRLl7vtNx
0qP9HHHIAl12a6npU8bMMa,Chilled Sunday Sessions,"",https://open.spotify.com/playlist/0qP9HHHIAl12a6npU8bMMa
37i9dQZF1E4u5OHFnGK5Rk,Chilled Cat – radio,"With Medieval Cat, Sarent, Lofi Losers and more",https://open.spotify.com/playlist/37i9dQZF1E4u5OHFnGK5Rk
3eLi7e0LmvGSkFJt9NJFqG,Christian Instrumental Chill | Pray | Relax | Read | Ambient | Piano,Enjoy this relaxing christian music playlist! Perfect in the background!,https://open.spotify.com/playlist/3eLi7e0LmvGSkFJt9NJFqG
0YufeqY9lFA5C8bfZnT6ly,chillin in my room 💋,"",https://open.spotify.com/playlist/0YufeqY9lFA5C8bfZnT6ly
4SAp2pqkCTYnu3midNetQ7,Chill House Hits 2023 🚀 Best Chill House Music,"The best of the best Chill House Hits from 2021. Check out our playlist &quot;Beach Music&quot; on this <a href=""https://open.spotify.com/playlist/0gXxQbuDaTNA9rWhxakfjQ?si=yOQy2QsKTb-sZvFWCyd9_Q"">link</a>",https://open.spotify.com/playlist/4SAp2pqkCTYnu3midNetQ7
6xdoPURuXxRDi1CFkZizB5,Chill Relax accoustic ,"Musique pour relaxer, avoir du bon temps entre amies, lors d&#x27;un souper... Bonne écoute!",https://open.spotify.com/playlist/6xdoPURuXxRDi1CFkZizB5
23I7zznKLhJZ8p6pggCDuk,Chill Yeat 😵‍💫,"",https://open.spotify.com/playlist/23I7zznKLhJZ8p6pggCDuk
37i9dQZF1EIgncDG4jBX9T,Chill Guitar Jazz Mix,Chill Guitar Jazz music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIgncDG4jBX9T
3S7onLVZNwtt1abGFylBuN,Korean Chill & soft lofi Vibes 🌱,Perfect playlist for a soft and chill work session;late night mood &amp; relax evenings,https://open.spotify.com/playlist/3S7onLVZNwtt1abGFylBuN
1CtNYqwIohYhfTZf6CPLrT,StreamBeats - Chillstep,StreamBeats EDM sub-genre of Copyright Free music just for Chillstep lovers.,https://open.spotify.com/playlist/1CtNYqwIohYhfTZf6CPLrT
2MFe8Pi85czt3s7WOa7KTn,Tagalog chill vibes,"",https://open.spotify.com/playlist/2MFe8Pi85czt3s7WOa7KTn
3ae3vVwH1l3METWeGKkjrn,AFROCHILL | Chilled Afrobeats,This is Chilled Afrobeats. Apply Crossfade (12s) in settings for the best listening experience. (This Playlists Graphics and List curation was completed by @merkyphantom via IG),https://open.spotify.com/playlist/3ae3vVwH1l3METWeGKkjrn
5xyript29oTlAw0cZX2WWN,Star Wars Lofi & Chill,This is Star Wars Lofi &amp;amp; Chill. Best chilling tracks from the galaxy far far away…,https://open.spotify.com/playlist/5xyript29oTlAw0cZX2WWN
37i9dQZF1EIfg6E92WhbJt,70s Chill Rock Mix,70s Chill Rock music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIfg6E92WhbJt
37i9dQZF1EIdigftmd1xbC,Chill Studying Mix,Chill Studying music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIdigftmd1xbC
7cKYSVRHGZogI21m2JwwEy,cozy chill vibes christmas,for when you wanna chill in the glow of the christmas tree with the netflix yule log going on the tv,https://open.spotify.com/playlist/7cKYSVRHGZogI21m2JwwEy
4HQH19xawSqq6yyu11U8UR,Mellow Chill Synth,"Now accepting submissions: artifactmusic@hotmail.com | Super mellow, synthy vibes to relax to. &#x2F;&#x2F; Chill - Relax - Mellow - Late Night",https://open.spotify.com/playlist/4HQH19xawSqq6yyu11U8UR
5SDPei4m0IuABIYRsDJcBC,"Chill Drive - Stress Relief, Relaxing Music | Lofi Hip Hop Music",The best chill instrumental beats to accompany you on the open road....,https://open.spotify.com/playlist/5SDPei4m0IuABIYRsDJcBC
4847ww3DmY42ZcLNFD3tQo,Guitar Chill,Enjoy inspiring hours of peacefulness with these soothing slow guitar pieces.,https://open.spotify.com/playlist/4847ww3DmY42ZcLNFD3tQo
1AsVFc0487EvJwDqEIJHBa,Melodic Dubstep // Chillstep // Epic Electronic,"76+ hours of beatiful melodies, big chords, and hard-hitting bass at that beloved 140bpm. I add to this playlist regularly; sort by date-added for latest additions. Best on shuffle!",https://open.spotify.com/playlist/1AsVFc0487EvJwDqEIJHBa
2eJstZjTjxsglSgTjEaVoJ,Chill/Slow Vibes😪,"Tracks that’ll make you cry, or sleep, or both ",https://open.spotify.com/playlist/2eJstZjTjxsglSgTjEaVoJ
14amtFFpBq3zuevMt9bySC,chill late night krnb,midnight vibes (ctto),https://open.spotify.com/playlist/14amtFFpBq3zuevMt9bySC
1kPFwheMGsekrcP1NMDZx2,Chillige Spieleabend-Background-Music,"",https://open.spotify.com/playlist/1kPFwheMGsekrcP1NMDZx2
0KOKBPL2Wq2iMBzrQMAWIz,Asian Lofi ChillHop Mix,"",https://open.spotify.com/playlist/0KOKBPL2Wq2iMBzrQMAWIz
37i9dQZF1EIhNQHu8oarnG,Bollywood Chill Instrumental Mix,Bollywood Chill Instrumental music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIhNQHu8oarnG
37i9dQZF1EIdPChS4zjBT6,Chill French Music Mix,Chill French music picked just for you,https://open.spotify.com/playlist/37i9dQZF1EIdPChS4zjBT6
1eEcUvG5zjjMuEIao97K3c,sad lofi beats to cry and sleep - depressing times," the saddest low fi hiphop beats, lofi jazz hop, chillhop, jazzhop, sad, quiet hiphop, sleep, study, chill vibe, ambient, chill beats, lo-fi jazz, study and focus, calm and mellow cry lofi hip hop, draw, game, spacey, downtempo music, depression sadness / Updated Regularly / submit: @chillmoon_music",https://open.spotify.com/playlist/1eEcUvG5zjjMuEIao97K3c
3xmCmtaVSa9ODhLFzHTpfQ,sleep edm 💤 chill electronic,electronic music for your sunrise or sunset feels 😌 calm edm for the best chill morning or night vibes  ☕️,https://open.spotify.com/playlist/3xmCmtaVSa9ODhLFzHTpfQ
4VXtUdhs4yX2Z00cI5cBh9,"Hiphop Instrumentals | chill hip hop beats | study beats, work mode, smoke & chill music","A chill and uplifting mix of oldschool beats, classic hiphop, lofi beats &amp; chillhop instrumentals. Always quality over quantity.",https://open.spotify.com/playlist/4VXtUdhs4yX2Z00cI5cBh9
5Gyv7VcvG2oOkBnL19wKFq,The Chillin Zone,"",https://open.spotify.com/playlist/5Gyv7VcvG2oOkBnL19wKFq
6EwB60ft5mcWRNLnFCSzZb,LoFi Chill Beats‼️,"",https://open.spotify.com/playlist/6EwB60ft5mcWRNLnFCSzZb
